17561,7023236,1,38,6,2,"",0,1,1845000,1
17562,7023237,1,56,6,1,"999_01",0,2,4500000,1
17563,7023238,2,51,4,NA,"",1,3,1400000,2
17564,7023239,2,47,4,NA,"",1,2,1987500,2
17565,7023240,2,34,4,NA,"",2,3,7e+05,2
17566,7023241,1,57,2,1,"",2,5,808333.333333333,2
17567,7023242,1,34,2,1,"",1,3,790833.333333333,2
17568,7023243,1,46,4,NA,"",2,3,4e+06,2
17569,7023244,1,37,5,NA,"",0,1,6e+05,1
17570,7023245,1,24,2,1,"",1,3,1e+06,2
17571,7023246,2,19,5,NA,"",0,1,820000,1
17572,7023247,1,48,2,1,"",1,3,4700000,2
17573,7023248,1,34,5,NA,"",0,1,2400000,1
17574,7023249,1,30,1,1,"",1,5,3103666.66666667,2
17575,7023251,2,29,6,2,"",3,5,1475000,1
17576,7023252,1,66,6,1,"",0,2,1900000,1
17577,7023253,2,41,4,NA,"",2,3,1952484,2
17578,7023254,2,77,3,NA,"",0,1,441666.666666667,1
17579,7023255,1,73,4,NA,"",1,2,6100000,2
17580,7023257,1,45,2,1,"",1,3,2556666.66666667,2
17581,7023258,1,26,2,1,"",0,2,840000,1
17582,7023259,1,46,2,1,"",1,3,1655000,2
17583,7023260,2,40,4,NA,"",3,4,1805908.66666667,2
17584,7023261,1,47,2,1,"",1,3,970615.666666667,2
17585,7023262,1,52,4,NA,"",0,1,1800000,1
17586,7023264,1,62,2,1,"",0,2,1281242,1
17587,7023265,2,31,4,NA,"",2,3,5e+05,2
17588,7023266,1,47,5,NA,"",0,1,7e+05,1
17589,7023267,1,25,6,1,"",1,3,863742,2
17590,7023268,2,34,2,1,"",1,3,3058166.66666667,2
17591,7023269,1,33,2,1,"",1,3,4505166.66666667,2
17592,7023270,1,62,2,1,"",0,2,1100000,1
17593,7023271,2,31,5,NA,"",1,3,1618333.33333333,2
17594,7023272,1,30,2,1,"",1,4,3e+05,2
17595,7023273,2,61,3,NA,"",0,1,157500,1
17596,7023274,1,45,1,1,"",0,2,821242,1
17597,7023275,1,65,6,1,"",1,3,1450000,2
17598,7023277,1,42,6,2,"",0,2,1763012.16666667,2
17599,7023278,1,37,2,1,"",1,3,20300000,2
17600,7023279,1,72,3,NA,"",0,1,2e+05,1
17601,7023280,1,62,6,2,"",1,2,581666.666666667,1
17602,7023281,1,21,2,1,"",1,5,940000,3
17603,7023282,1,57,4,NA,"",0,1,416666.666666667,1
17604,7023283,1,18,5,NA,"",0,1,428000,1
17605,7023284,1,45,2,1,"",1,3,1512500,2
17606,7023286,1,52,4,NA,"",1,2,150000,2
17607,7023287,1,52,5,NA,"",0,1,3e+05,3
17608,7023288,2,47,6,2,"",0,1,0,1
17609,7023289,1,91,6,1,"",1,3,1083333.33333333,3
17610,7023290,1,29,2,1,"",0,2,930000,2
17611,7023291,2,35,3,NA,"",5,6,1025000,3
17612,7023292,1,80,6,2,"",0,1,865000,1
17613,7023293,1,50,4,NA,"",0,1,450000,1
17614,7023294,1,28,6,1,"",1,3,756666.666666667,2
17615,7023298,1,55,2,2,"",0,1,650000,1
17616,7023299,1,57,4,NA,"",0,1,6e+05,1
17617,7023300,1,43,2,1,"",1,3,820000,1
17618,7023301,1,72,6,1,"",1,5,1310000,2
17619,7023303,1,40,2,1,"",3,6,1097500,2
17620,7023305,1,26,2,1,"",2,4,1243333.33333333,1
17621,7023307,1,29,6,1,"",4,6,1587500,2
17622,7023308,1,33,5,NA,"",0,1,1583333.33333333,1
17623,7023309,1,49,6,1,"",2,4,5e+05,2
17624,7023310,1,41,4,NA,"",1,2,832916.666666667,1
17625,7023311,1,45,4,NA,"",0,5,1990000,3
17626,7023312,1,32,2,1,"",1,4,1442203.5,2
17627,7023313,1,29,2,1,"",2,4,530000,2
17628,7023314,1,51,6,1,"",0,2,1500000,2
17629,7023315,1,63,2,1,"",0,2,536666.666666667,1
17630,7023316,1,50,5,NA,"",0,1,9e+05,1
17631,7023317,1,40,2,1,"",1,3,3087500,3
17632,7023318,1,36,5,NA,"",2,3,6e+05,2
17633,7023319,1,75,6,1,"",0,2,9e+05,1
17634,7023320,1,50,6,1,"",2,4,1095833.33333333,1
17635,7023321,1,39,2,1,"",1,3,260000,1
17636,7023322,1,65,2,1,"",2,6,6166666.66666667,3
17637,7023323,2,82,3,NA,"",2,4,3683333.33333333,3
17638,7023324,2,55,5,NA,"",1,3,2048922,2
17639,7023325,2,42,5,NA,"",0,2,4631000,2
17640,7023326,1,21,5,NA,"",0,2,641666.666666667,2
17641,7023327,2,56,2,1,"",2,8,518833.333333333,3
17642,7023328,1,57,2,1,"",1,3,587500,1
17643,7023329,1,41,2,1,"",2,7,1179685.5,2
17644,7023330,2,63,2,1,"",2,8,8e+05,3
17645,7023331,1,57,2,1,"",1,4,735666.666666667,2
17646,7023332,1,62,2,1,"",0,2,950000,1
17647,7023333,1,82,3,NA,"",0,1,390000,1
17648,7023334,2,43,2,1,"",2,5,3617333.33333333,2
17649,7023335,1,41,1,1,"050_05",0,2,954166.666666667,1
17650,7023336,1,68,4,NA,"",0,1,4416666.66666667,1
17651,7023337,1,57,6,1,"",1,3,3108000,2
17652,7023338,1,67,4,NA,"",0,1,473333.333333333,1
17653,7023339,2,67,4,NA,"",1,4,505000,2
17654,7023340,1,66,4,NA,"",0,1,250000,1
17655,7023341,2,67,3,NA,"",1,2,426666.666666667,2
17656,7023342,2,83,3,NA,"",0,1,365000,1
17657,7023343,1,53,2,1,"",3,5,305000,1
17658,7023344,1,48,2,1,"",2,4,2311208.66666667,2
17659,7023345,2,43,2,1,"",3,6,992500,2
17660,7023346,1,32,2,1,"",3,5,1061666.66666667,2
17661,7023347,2,21,2,1,"",3,5,560000,1
17662,7023348,2,38,2,1,"",3,6,1203066.66666667,2
17663,7023349,1,26,1,1,"",1,3,5e+05,1
17664,7023350,2,30,2,1,"",4,6,557500,2
17665,7023351,1,62,6,1,"",1,4,3350000,3
17666,7023353,2,78,3,NA,"",0,1,71666.6666666667,1
17667,7023354,1,33,2,1,"",3,5,7e+05,4
17668,7023355,2,62,3,NA,"",1,3,1600000,2
17669,7023356,1,26,2,1,"",2,4,4e+05,2
17670,7023357,2,70,3,NA,"",1,3,8225000,2
17671,7023358,1,49,6,1,"",1,4,8925000,4
17672,7023359,1,39,4,NA,"",0,1,1500000,1
17673,7023360,2,30,2,1,"",2,4,819166.666666667,2
17674,7023361,1,53,2,1,"",2,4,1233666.66666667,2
17675,7023362,1,86,2,1,"720_01",0,2,160000,1
17676,7023363,1,29,2,2,"720_01",0,1,1e+06,1
17677,7023364,1,45,6,2,"",0,1,350000,1
17678,7023365,2,66,2,1,"",0,3,430000,2
17679,7023366,1,43,2,2,"",0,1,499166.666666667,1
17680,7023367,1,42,2,2,"720_01",0,1,383333.333333333,1
17681,7023368,1,17,5,NA,"",0,1,76666.6666666667,1
17682,7023369,1,66,3,NA,"",0,1,350000,1
17683,7023370,1,55,2,1,"",0,3,8e+05,2
17684,7023371,2,65,4,NA,"",0,1,150000,1
17685,7023372,2,19,2,1,"",1,3,3e+05,1
17686,7023374,2,59,2,1,"",0,3,3800000,2
17687,7023375,2,63,5,NA,"",0,1,7e+05,2
17688,7023376,1,42,2,1,"",4,6,2364333.33333333,1
17689,7023377,2,52,4,NA,"",1,2,5e+05,1
17690,7023378,2,38,2,1,"720_01",4,6,1230000,2
17691,7023379,2,34,2,1,"",2,4,650000,2
17692,7023380,2,49,2,1,"",0,2,925000,1
17693,7023381,2,31,1,1,"720_01",2,4,1045000,2
17694,7023382,2,27,4,NA,"",2,3,1263000,2
17695,7023383,2,29,2,1,"",2,4,1745000,2
17696,7023384,2,37,4,NA,"",1,5,750000,1
17697,7023385,2,43,4,NA,"",2,3,1755000,3
17698,7023386,1,59,2,1,"",1,3,1941666.66666667,2
17699,7023387,2,51,2,1,"",1,7,2372100,3
17700,7023388,1,46,2,1,"",2,4,5954166.66666667,3
17701,7023390,1,43,6,1,"",3,6,8624666.66666667,4
17702,7023392,1,51,6,1,"",0,4,3474900,3
17703,7023393,1,64,6,1,"",3,6,7441466.66666667,3
17704,7023394,1,70,6,1,"",0,4,2440000,2
17705,7023395,1,89,3,NA,"",1,3,2351500,1
17706,7023396,2,64,3,NA,"",1,3,2666966.66666667,3
17707,7023397,1,41,2,1,"",3,5,1206666.66666667,1
17708,7023399,1,60,2,1,"",2,6,3125633.33333333,3
17709,7023400,2,51,3,NA,"",2,4,3137966.66666667,2
17710,7023401,2,59,4,NA,"",1,2,1833333.33333333,2
17711,7023402,2,23,5,NA,"",0,6,1583333.33333333,2
17712,7023403,1,33,2,1,"",2,4,1674566.66666667,3
17713,7023404,1,49,4,NA,"",0,1,2e+05,1
17714,7023405,2,33,2,1,"",1,3,2442700,2
17715,7023406,2,18,4,NA,"",1,3,3445000,2
17716,7023407,2,37,2,1,"",2,4,2527300,2
17717,7023408,1,57,6,1,"",3,6,2390000,2
17718,7023409,2,33,4,NA,"",2,3,1290000,1
17719,7023410,1,20,1,1,"",0,2,741666.666666667,1
17720,7023411,1,45,6,1,"",2,4,1941666.66666667,2
17721,7023412,1,54,6,1,"",2,4,4384966.66666667,4
17722,7023413,1,42,6,1,"",3,5,6530000,2
17723,7023414,2,48,2,1,"",0,2,3537500,2
17724,7023415,1,58,6,1,"",0,2,960000,1
17725,7023416,1,48,2,1,"",0,2,2100000,1
17726,7023417,2,44,4,NA,"",1,2,716666.666666667,1
17727,7023418,1,33,6,1,"",0,2,360000,1
17728,7023419,2,52,3,NA,"",2,7,4055133.33333333,3
17729,7023420,2,46,4,NA,"",1,2,1100000,2
17730,7023421,2,42,4,NA,"",1,2,315000,2
17731,7023422,1,39,6,1,"",3,6,11058281.5833333,4
17732,7023423,1,34,2,1,"",1,3,1220000,2
17733,7023424,2,26,2,1,"",1,3,2890000,1
17734,7023425,1,53,2,1,"",2,4,2565000,2
17735,7023426,1,31,6,1,"",2,4,2618833.33333333,1
17736,7023427,2,55,6,2,"",0,3,2066666.66666667,3
17737,7023428,1,41,2,1,"",2,4,1308566.66666667,2
17738,7023429,2,47,3,NA,"",2,3,1200000,3
17739,7023431,1,23,1,1,"",0,2,2135333.33333333,1
17740,7023432,1,77,2,1,"",1,4,1570000,2
17741,7023434,2,57,3,NA,"",1,2,1891633.33333333,1
17742,7023436,2,35,4,NA,"",3,4,1140000,2
17743,7023437,2,63,4,NA,"",0,4,3650000,4
17744,7023439,1,32,6,1,"",0,4,931408.666666667,1
17745,7023440,1,44,6,1,"",1,3,1731166.66666667,1
17746,7023441,1,54,4,NA,"",0,1,926345.5,1
17747,7023442,1,26,2,1,"",1,3,961575.333333333,1
17748,7023443,2,42,2,1,"",1,5,976345.5,1
17749,7023444,1,42,2,1,"",5,7,684000,1
17750,7023445,1,72,6,1,"",0,2,210000,1
17751,7023446,1,42,2,1,"",5,7,661666.666666667,2
17752,7023447,2,45,2,1,"",2,4,1080408.66666667,2
17753,7023448,1,36,2,1,"",0,2,2e+05,1
17754,7023449,1,58,2,1,"",0,6,885000,2
17755,7023450,1,45,2,1,"",2,4,878000,2
17756,7023451,1,30,2,1,"",2,4,425000,1
17757,7023452,1,75,6,1,"",2,4,471666.666666667,2
17758,7023453,2,29,6,1,"",4,6,729000,2
17759,7023454,1,35,2,1,"",1,3,690000,1
17760,7023455,2,50,3,NA,"",0,1,34166.6666666667,1
17761,7023456,2,36,4,NA,"",2,3,1690000,2
17762,7023457,1,23,2,1,"",2,4,550000,2
17763,7023458,1,40,2,1,"",3,5,555000,2
17764,7023459,1,90,4,NA,"",0,4,998333.333333333,1
17765,7023460,1,67,6,1,"",1,3,1247200,2
17766,7023461,2,63,5,NA,"",0,7,1670000,3
17767,7023462,2,73,2,1,"",0,2,211666.666666667,2
17768,7023463,1,40,6,1,"",2,4,310000,2
17769,7023464,1,71,2,1,"",1,3,1132083.33333333,2
17770,7023465,2,38,4,NA,"",2,3,79166.6666666667,2
17771,7023466,1,71,3,NA,"",0,1,27762500,1
17772,7023467,2,44,6,1,"",2,4,335000,2
17773,7023468,1,25,2,1,"",2,4,806666.666666667,1
17774,7023469,1,56,3,NA,"",0,1,350000,1
17775,7023470,1,34,2,1,"",2,4,9128000,2
17776,7023471,1,25,2,2,"",0,1,560000,1
17777,7023472,1,62,5,NA,"",0,1,50000,1
17778,7023473,1,67,4,NA,"",0,1,540000,1
17779,7023474,1,35,2,1,"",2,4,582500,1
17780,7023475,1,67,4,NA,"",0,1,516666.666666667,1
17781,7023476,1,53,2,1,"",1,3,1350000,1
17782,7023477,1,72,5,NA,"",0,1,520000,1
17783,7023478,1,63,6,1,"",0,2,75132000,2
17784,7023479,1,31,2,1,"",2,4,893000,1
17785,7023480,1,45,4,NA,"",0,2,370000,2
17786,7023481,1,48,2,1,"",2,4,1860817.33333333,2
17787,7023484,2,41,3,NA,"",3,4,418000,1
17788,7023485,2,67,6,1,"",1,4,700250,3
17789,7023486,1,64,2,1,"",2,5,490000,2
17790,7023487,2,27,4,NA,"",3,6,20833.3333333333,2
17791,7023488,2,57,4,NA,"",0,1,365000,1
17792,7023489,1,33,2,1,"",2,4,1156666.66666667,2
17793,7023490,2,50,2,1,"",3,10,6e+05,3
17794,7023491,2,41,4,NA,"",4,5,843333.333333333,2
17795,7023492,1,57,4,NA,"",3,4,690000,1
17796,7023493,2,36,4,NA,"",2,3,357500,2
17797,7023494,1,28,2,1,"",0,2,4e+05,1
17798,7023495,1,27,2,1,"",2,4,976242,2
17799,7023496,2,29,4,NA,"",4,5,1305000,1
17800,7023497,2,30,2,1,"",2,4,551666.666666667,2
17801,7023498,1,43,2,1,"",0,2,280000,1
17802,7023499,1,34,5,NA,"",0,1,4e+05,1
17803,7023500,2,41,2,1,"",1,3,850000,2
17804,7023501,1,49,2,1,"",0,2,330000,1
17805,7023502,1,36,2,1,"",2,4,1417083.33333333,2
17806,7023503,1,66,2,1,"",2,4,5134166.66666667,3
17807,7023504,1,43,6,1,"800_01",2,4,750000,2
17808,7023505,2,49,2,2,"",3,5,322333.333333333,2
17809,7023506,1,48,4,NA,"",0,2,6e+05,1
17810,7023507,1,44,2,1,"",1,3,1839166.66666667,3
17811,7023508,1,40,2,2,"",0,2,630000,2
17812,7023509,2,65,4,NA,"",0,1,325000,1
17813,7023511,1,19,6,1,"",0,3,306000,2
17814,7023512,2,40,4,NA,"",2,3,250000,1
17815,7023513,1,53,2,1,"",3,5,750000,2
17816,7023514,1,54,2,1,"",2,4,2505833.33333333,1
17817,7023515,1,42,2,1,"",1,3,739000,1
17818,7023517,1,41,2,1,"",3,5,1084000,1
17819,7023518,1,28,2,1,"",4,6,450000,1
17820,7023519,1,29,2,1,"",3,5,2e+05,1
17821,7023520,1,30,4,NA,"",1,2,635000,1
17822,7023522,1,31,2,1,"",2,4,1114000,1
17823,7023523,1,32,5,NA,"",0,6,380833.333333333,2
17824,7023524,2,35,2,1,"",3,5,1160000,2
17825,7023525,1,74,2,1,"",0,2,1295666.66666667,1
17826,7023526,2,44,4,NA,"",1,3,680833.333333333,1
17827,7023527,2,49,2,1,"",5,7,970000,2
17828,7023528,2,61,3,NA,"",1,6,1931000,2
17829,7023529,2,40,4,NA,"",4,5,1278000,2
17830,7023530,2,25,5,NA,"",0,4,1127500,2
17831,7023532,1,73,2,2,"",1,2,963083.333333333,2
17832,7023533,1,38,2,1,"",2,4,586666.666666667,2
17833,7023534,1,30,2,1,"",0,2,6e+05,1
17834,7023535,2,37,5,NA,"",1,3,191666.666666667,1
17835,7023536,2,33,2,1,"",4,6,1150000,2
17836,7023537,2,52,4,NA,"",1,3,550000,1
17837,7023539,2,42,2,1,"",3,5,502500,2
17838,7023540,1,72,2,1,"",0,3,301666.666666667,1
17839,7023541,1,47,1,1,"",0,3,905000,1
17840,7023542,2,65,4,NA,"",1,4,453333.333333333,2
17841,7023543,2,77,4,NA,"",0,1,12500,1
17842,7023544,1,31,2,1,"",0,2,1516666.66666667,2
17843,7023545,1,37,1,1,"",1,4,977000,2
17844,7023546,1,56,2,1,"",0,2,650000,1
17845,7023547,1,36,6,1,"",3,6,951666.666666667,2
17846,7023549,1,56,2,1,"",4,8,2068333.33333333,3
17847,7023550,2,37,4,NA,"",0,1,112500,1
17848,7023551,2,55,4,NA,"",1,7,1878500,2
17849,7023552,1,51,2,1,"",3,5,950000,2
17850,7023553,1,34,2,1,"",2,4,66666.6666666667,2
17851,7023554,1,62,4,NA,"",1,5,560000,2
17852,7023555,1,57,2,1,"",3,5,1490000,2
17853,7023556,2,60,6,1,"",0,2,1093333.33333333,2
17854,7023557,2,52,2,1,"",0,5,570000,1
17855,7023558,1,41,2,1,"",4,6,575000,3
17856,7023559,1,35,2,1,"",3,5,850000,1
17857,7023560,1,31,6,1,"",0,2,758333.333333333,1
17858,7023562,1,72,6,1,"",0,3,916666.666666667,1
17859,7023563,1,34,2,1,"",2,4,1700000,2
17860,7023564,2,70,3,NA,"",1,3,624583.333333333,2
17861,7023565,1,57,6,1,"",2,6,3730416.66666667,3
17862,7023567,1,28,2,1,"",2,4,330000,1
17863,7023568,2,76,2,1,"",2,5,2744833.33333333,2
17864,7023569,2,56,4,NA,"",0,1,188333.333333333,1
17865,7023570,1,24,2,1,"",1,3,1130000,2
17866,7023571,2,45,3,NA,"",2,6,2693000,2
17867,7023573,2,58,4,NA,"",0,1,75000,3
17868,7023574,1,55,6,2,"",0,1,4984703.66666667,1
17869,7023575,1,50,6,1,"",2,4,7e+06,3
17870,7023576,1,30,5,NA,"",0,2,258333.333333333,2
17871,7023577,1,77,6,1,"",1,3,7230166.66666667,3
17872,7023578,1,71,6,1,"",0,2,10783333.3333333,2
17873,7023579,1,83,5,NA,"",0,2,14916666.6666667,2
17874,7023580,2,77,3,NA,"",0,1,3500000,1
17875,7023581,2,69,3,NA,"",1,4,10816666.6666667,4
17876,7023582,1,60,2,1,"",0,2,19644333.3333333,1
17877,7023583,1,35,5,NA,"",0,1,6285111.08333333,2
17878,7023584,1,64,6,1,"",0,2,14650000,2
17879,7023586,2,62,6,1,"",0,2,5e+06,1
17880,7023587,2,51,6,1,"",1,3,1e+07,2
17881,7023588,1,67,6,1,"",2,4,14298333.3333333,3
17882,7023589,1,59,6,1,"",1,3,11666666.6666667,2
17883,7023590,1,63,6,1,"",1,3,21875000,2
17884,7023591,1,45,6,1,"",1,3,4221666.66666667,2
17885,7023592,1,35,6,1,"",0,2,16710000,1
17886,7023593,2,76,3,NA,"",0,1,4533333.33333333,1
17887,7023594,2,65,4,NA,"",1,2,10019666.6666667,2
17888,7023595,2,73,3,NA,"",1,2,9586152.33333333,2
17889,7023596,2,90,3,NA,"",2,3,6058333.33333333,2
17890,7023597,1,77,6,1,"",0,2,6350000,1
17891,7023598,1,41,6,1,"",1,3,3058333.33333333,2
17892,7023599,2,54,4,NA,"",1,2,8e+06,2
17893,7023600,1,56,6,1,"",2,4,5213500,3
17894,7023601,1,71,6,1,"",0,2,4883333.33333333,2
17895,7023602,1,58,6,1,"",2,4,14761666.6666667,3
17896,7023603,2,64,3,NA,"",1,2,6828333.33333333,2
17897,7023604,1,45,6,1,"",2,4,7200000,3
17898,7023605,1,78,2,1,"",1,3,3351333.33333333,2
17899,7023606,1,30,2,1,"",1,3,5566000,2
17900,7023607,1,52,6,1,"",1,4,2484333.33333333,3
17901,7023608,1,39,4,NA,"",0,1,9283333.33333333,1
17902,7023609,2,45,4,NA,"",1,2,10902166.6666667,2
17903,7023610,2,58,4,NA,"",2,3,2400000,3
17904,7023611,2,26,5,NA,"",0,1,2700000,1
17905,7023612,2,65,4,NA,"",1,2,6128333.33333333,2
17906,7023613,2,60,6,1,"",0,4,5800000,3
17907,7023614,1,67,6,1,"",2,4,5206333.33333333,3
17908,7023616,1,62,6,1,"",2,4,7700000,3
17909,7023617,2,44,2,1,"",1,3,2133408.66666667,2
17910,7023618,2,62,4,NA,"",0,2,445000,2
17911,7023619,2,37,2,2,"",3,4,960000,3
17912,7023620,2,69,2,1,"",0,2,430000,1
17913,7023621,2,56,2,1,"",1,5,2490345.5,2
17914,7023622,2,32,4,NA,"",4,5,1462500,2
17915,7023623,2,67,4,NA,"",0,1,2600000,1
17916,7023624,1,38,2,1,"",2,4,1126500,2
17917,7023625,2,60,4,NA,"",0,1,270000,2
17918,7023626,1,33,6,1,"",2,4,4e+05,2
17919,7023627,2,50,4,NA,"",0,1,1700333.33333333,1
17920,7023628,1,31,6,1,"",2,4,2330500,2
17921,7023629,1,27,5,NA,"",0,1,1900000,1
17922,7023630,2,33,4,NA,"",3,4,850000,2
17923,7023631,1,50,6,1,"",2,4,3700000,3
17924,7023632,2,48,4,NA,"",1,2,1070833.33333333,2
17925,7023633,1,51,6,1,"",0,2,940000,1
17926,7023634,1,30,2,1,"",2,4,1100000,2
17927,7023635,1,24,2,1,"",2,4,750000,2
17928,7023637,1,39,2,1,"",2,4,920000,2
17929,7023638,1,20,5,NA,"",0,1,580000,1
17930,7023639,1,49,2,1,"",1,3,1252250,2
17931,7023641,1,16,5,NA,"",0,1,930000,1
17932,7023643,1,61,4,NA,"",0,1,150000,1
17933,7023644,1,46,2,1,"",3,5,2263333.33333333,2
17934,7023645,1,38,2,1,"",2,4,1447166.66666667,2
17935,7023646,1,37,2,1,"",2,4,660000,3
17936,7023647,2,32,6,1,"",3,5,1570000,2
17937,7023648,1,29,2,1,"",1,3,1100000,1
17938,7023649,1,46,6,1,"",3,5,2100000,3
17939,7023650,1,40,2,1,"",0,2,4850000,1
17940,7023651,2,55,4,NA,"",1,4,7e+05,2
17941,7023652,1,64,6,1,"",1,3,938333.333333333,2
17942,7023653,1,38,2,1,"",1,3,495833.333333333,1
17943,7023654,1,81,2,1,"",2,4,2687500,4
17944,7023655,1,37,6,1,"",0,2,4e+05,1
17945,7023656,2,81,3,NA,"",0,1,255000,2
17946,7023657,1,39,2,1,"",2,4,1114992,2
17947,7023658,2,51,4,NA,"",2,3,4330000,2
17948,7023659,1,29,2,1,"",1,3,1673500,2
17949,7023661,1,52,6,1,"",3,6,2050000,4
17950,7023662,2,74,3,NA,"",0,1,483333.333333333,1
17951,7023663,1,48,6,1,"",2,4,7423333.33333333,3
17952,7023664,1,69,6,1,"",0,2,4191666.66666667,2
17953,7023665,1,42,6,1,"",1,3,10080000,3
17954,7023666,1,58,6,1,"",2,5,3605000,4
17955,7023667,1,69,6,1,"",1,5,6160333.33333333,3
17956,7023668,2,74,3,NA,"",0,1,1e+06,1
17957,7023669,1,44,5,NA,"",0,1,2100000,1
17958,7023670,2,39,3,NA,"",1,2,832500,1
17959,7023671,1,68,6,1,"",1,3,1081242,2
17960,7023672,2,78,3,NA,"",0,1,6908333.33333333,1
17961,7023673,1,56,2,1,"",1,3,1530000,3
17962,7023674,1,85,6,1,"",2,4,2356000,4
17963,7023675,1,51,6,1,"650_01",3,5,2671333.33333333,3
17964,7023676,1,92,6,1,"",1,3,9932000,3
17965,7023677,1,60,6,1,"",0,2,650000,1
17966,7023678,1,71,6,1,"",0,2,2450000,1
17967,7023679,1,86,6,1,"",0,2,1200000,1
17968,7023680,1,40,2,1,"",3,5,1210000,3
17969,7023681,1,34,1,1,"",2,4,1149742,2
17970,7023682,1,31,2,1,"",2,4,423000,1
17971,7023683,2,78,3,NA,"",3,4,657500,3
17972,7023684,1,18,1,1,"",1,3,373333.333333333,2
17973,7023685,2,44,4,NA,"",2,3,793333.333333333,2
17974,7023686,1,58,6,1,"",2,5,1250000,3
17975,7023687,2,62,4,NA,"",1,5,860666.666666667,1
17976,7023688,1,66,5,NA,"",0,1,350000,1
17977,7023689,1,70,3,NA,"",0,1,823333.333333333,2
17978,7023691,1,34,4,NA,"",2,3,518500,3
17979,7023692,1,37,2,1,"",4,6,792000,2
17980,7023694,1,46,4,NA,"500_03",0,1,450000,1
17981,7023696,1,49,6,1,"",4,9,319333.333333333,2
17982,7023697,1,44,2,1,"",1,3,509000,3
17983,7023699,1,48,6,1,"",3,5,544500,2
17984,7023701,1,26,2,1,"500_03",2,4,1550000,1
17985,7023703,1,39,2,1,"500_03",0,2,720000,1
17986,7023704,1,56,2,1,"500_03",3,5,733750,2
17987,7023707,1,26,1,1,"500_03",4,6,837666.666666667,2
17988,7023708,2,35,5,NA,"500_03",2,3,469000,1
17989,7023709,1,26,2,1,"",2,4,537000,3
17990,7023711,1,36,2,1,"500_03",2,4,699833.333333333,2
17991,7023713,1,30,2,1,"500_03",1,3,250000,1
17992,7023714,1,34,2,1,"",2,4,460500,2
17993,7023715,1,51,2,1,"500_03",0,3,1400000,2
17994,7023716,1,43,2,1,"500_03",1,3,498666.666666667,2
17995,7023717,1,29,2,1,"500_03",3,5,719500,2
17996,7023719,1,33,2,1,"500_03",2,4,580000,2
17997,7023720,1,44,2,1,"500_03",1,3,697625,2
17998,7023721,1,62,6,1,"500_03",0,2,462500,2
17999,7023722,1,40,2,1,"500_03",2,4,1872500,3
18000,7023723,1,40,2,1,"500_03",2,4,224000,2
18001,7023724,2,42,4,NA,"500_03",1,2,395500,1
18002,7023725,1,38,6,1,"",2,4,578166.666666667,2
18003,7023726,1,33,2,1,"500_03",1,3,449000,2
18004,7023727,1,38,2,1,"500_03",3,5,628000,3
18005,7023728,1,35,2,1,"500_03",2,4,562000,2
18006,7023729,1,58,6,1,"500_03",2,5,441666.666666667,3
18007,7023730,1,65,6,1,"500_03",1,4,650000,2
18008,7023731,2,44,4,NA,"500_03",1,2,330000,2
18009,7023732,1,42,6,1,"500_03",7,9,976000,3
18010,7023733,2,21,4,NA,"",1,3,591666.666666667,2
18011,7023734,2,38,2,1,"",1,3,910000,2
18012,7023735,2,38,2,1,"",1,3,1750000,2
18013,7023736,2,75,5,NA,"",0,1,1348088.66666667,1
18014,7023737,2,42,2,1,"",1,3,1585300,2
18015,7023738,1,51,4,NA,"",1,3,2630000,2
18016,7023739,2,54,5,NA,"",1,2,5e+05,2
18017,7023740,2,68,3,NA,"",1,6,6426019.66666667,3
18018,7023741,2,54,2,1,"",0,3,3491192.66666667,2
18019,7023742,1,25,2,1,"",0,2,4537500,1
18020,7023743,2,32,5,NA,"",1,2,1267800,2
18021,7023744,2,35,4,NA,"",2,3,1816222,3
18022,7023745,2,62,2,1,"",0,2,1e+06,1
18023,7023746,2,52,4,NA,"",4,5,1410000,2
18024,7023747,2,45,5,NA,"",1,3,1701242,2
18025,7023748,2,61,4,NA,"",1,2,598000,2
18026,7023749,2,23,2,1,"",2,4,212500,2
18027,7023753,2,83,3,NA,"",0,1,207500,1
18028,7023754,1,41,2,1,"",2,4,1840000,2
18029,7023755,1,59,6,1,"",3,9,3160695,4
18030,7023756,1,72,4,NA,"",0,1,9e+05,1
18031,7023757,1,29,5,NA,"",0,1,1171333.33333333,1
18032,7023760,1,68,6,1,"",0,3,3551533.33333333,2
18033,7023762,1,71,4,NA,"",0,1,846408.333333333,1
18034,7023764,1,71,5,NA,"",0,1,616666.666666667,1
18035,7023766,2,58,4,NA,"",1,4,1649166.66666667,2
18036,7023769,2,62,2,2,"",0,2,1e+05,2
18037,7023773,2,84,3,NA,"",0,1,295833.333333333,1
18038,7023774,2,73,3,NA,"",0,1,258333.333333333,1
18039,7023777,1,61,6,1,"",0,2,8e+05,1
18040,7023779,2,95,6,1,"",0,2,308333.333333333,1
18041,7023783,1,36,5,NA,"",0,2,780000,2
18042,7023785,1,51,6,1,"",0,3,456666.666666667,2
18043,7023786,2,34,5,NA,"",2,3,310000,2
18044,7023787,1,39,1,1,"",1,3,870000,2
18045,7023788,2,74,3,NA,"",0,1,341666.666666667,1
18046,7023789,1,39,2,1,"",4,8,3090000,4
18047,7023790,2,36,2,1,"",3,6,755000,3
18048,7023791,2,63,6,2,"",1,3,876666.666666667,2
18049,7023792,2,38,2,2,"",3,4,894541.666666667,2
